id,created_at,updated_at,form,hin,hin_1,hin_2,hin_3,katsu_kei,katsu_kata,genkei,yomi,hatsu,history_id,user_id
4624,"01/21/2015 11:08:58","01/21/2015 11:08:58",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4625,"01/21/2015 11:08:58","01/21/2015 11:08:58",受け,動詞,自立,*,*,一段,連用形,受ける,ウケ,ウケ,63,
4626,"01/21/2015 11:08:58","01/21/2015 11:08:58",、,記号,読点,*,*,*,*,、,、,、,63,
4627,"01/21/2015 11:08:58","01/21/2015 11:08:58",死刑,名詞,一般,*,*,*,*,死刑,シケイ,シケイ,63,
4628,"01/21/2015 11:08:58","01/21/2015 11:08:58",判決,名詞,サ変接続,*,*,*,*,判決,ハンケツ,ハンケツ,63,
4629,"01/21/2015 11:08:58","01/21/2015 11:08:58",直後,名詞,副詞可能,*,*,*,*,直後,チョクゴ,チョクゴ,63,
4630,"01/21/2015 11:08:58","01/21/2015 11:08:58",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4631,"01/21/2015 11:08:58","01/21/2015 11:08:58",昨年,名詞,副詞可能,*,*,*,*,昨年,サクネン,サクネン,63,
4632,"01/21/2015 11:08:58","01/21/2015 11:08:58",３月,名詞,副詞可能,*,*,*,*,３月,サンガツ,サンガツ,63,
4633,"01/21/2015 11:08:58","01/21/2015 11:08:58",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4634,"01/21/2015 11:08:58","01/21/2015 11:08:58",ＡＳＤ,名詞,固有名詞,組織,*,*,*,*,*,*,63,
4635,"01/21/2015 11:08:59","01/21/2015 11:08:59",と,助詞,格助詞,一般,*,*,*,と,ト,ト,63,
4636,"01/21/2015 11:08:59","01/21/2015 11:08:59",診断,名詞,サ変接続,*,*,*,*,診断,シンダン,シンダン,63,
4637,"01/21/2015 11:08:59","01/21/2015 11:08:59",さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,63,
4638,"01/21/2015 11:08:59","01/21/2015 11:08:59",れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,63,
4639,"01/21/2015 11:08:59","01/21/2015 11:08:59",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4640,"01/21/2015 11:08:59","01/21/2015 11:08:59",。,記号,句点,*,*,*,*,。,。,。,63,
4641,"01/21/2015 11:08:59","01/21/2015 11:08:59",「,記号,括弧開,*,*,*,*,「,「,「,63,
4642,"01/21/2015 11:08:59","01/21/2015 11:08:59",裁判,名詞,一般,*,*,*,*,裁判,サイバン,サイバン,63,
4643,"01/21/2015 11:08:59","01/21/2015 11:08:59",員,名詞,接尾,一般,*,*,*,員,イン,イン,63,
4644,"01/21/2015 11:08:59","01/21/2015 11:08:59",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4645,"01/21/2015 11:08:59","01/21/2015 11:08:59",指名,名詞,サ変接続,*,*,*,*,指名,シメイ,シメイ,63,
4646,"01/21/2015 11:08:59","01/21/2015 11:08:59",さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,63,
4647,"01/21/2015 11:08:59","01/21/2015 11:08:59",れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,63,
4648,"01/21/2015 11:08:59","01/21/2015 11:08:59",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4649,"01/21/2015 11:08:59","01/21/2015 11:08:59",際,名詞,非自立,副詞可能,*,*,*,際,サイ,サイ,63,
4650,"01/21/2015 11:08:59","01/21/2015 11:08:59",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4651,"01/21/2015 11:08:59","01/21/2015 11:08:59",送ら,動詞,自立,*,*,五段・ラ行,未然形,送る,オクラ,オクラ,63,
4652,"01/21/2015 11:08:59","01/21/2015 11:08:59",れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,63,
4653,"01/21/2015 11:08:59","01/21/2015 11:08:59",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4654,"01/21/2015 11:08:59","01/21/2015 11:08:59",説明,名詞,サ変接続,*,*,*,*,説明,セツメイ,セツメイ,63,
4655,"01/21/2015 11:08:59","01/21/2015 11:08:59",書,名詞,接尾,一般,*,*,*,書,ショ,ショ,63,
4656,"01/21/2015 11:08:59","01/21/2015 11:08:59",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4657,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4658,"01/21/2015 11:08:59","01/21/2015 11:08:59",なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,63,
4659,"01/21/2015 11:08:59","01/21/2015 11:08:59",たく,助動詞,*,*,*,特殊・タイ,連用テ接続,たい,タク,タク,63,
4660,"01/21/2015 11:08:59","01/21/2015 11:08:59",ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,63,
4661,"01/21/2015 11:08:59","01/21/2015 11:08:59",という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,63,
4662,"01/21/2015 11:08:59","01/21/2015 11:08:59",辞退,名詞,サ変接続,*,*,*,*,辞退,ジタイ,ジタイ,63,
4663,"01/21/2015 11:08:59","01/21/2015 11:08:59",項目,名詞,一般,*,*,*,*,項目,コウモク,コーモク,63,
4664,"01/21/2015 11:08:59","01/21/2015 11:08:59",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4665,"01/21/2015 11:08:59","01/21/2015 11:08:59",なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ,63,
4666,"01/21/2015 11:08:59","01/21/2015 11:08:59",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4667,"01/21/2015 11:08:59","01/21/2015 11:08:59",」,記号,括弧閉,*,*,*,*,」,」,」,63,
4668,"01/21/2015 11:08:59","01/21/2015 11:08:59",と,助詞,格助詞,引用,*,*,*,と,ト,ト,63,
4669,"01/21/2015 11:08:59","01/21/2015 11:08:59",制度,名詞,一般,*,*,*,*,制度,セイド,セイド,63,
4670,"01/21/2015 11:08:59","01/21/2015 11:08:59",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4671,"01/21/2015 11:08:59","01/21/2015 11:08:59",強制,名詞,サ変接続,*,*,*,*,強制,キョウセイ,キョーセイ,63,
4672,"01/21/2015 11:08:59","01/21/2015 11:08:59",性,名詞,接尾,一般,*,*,*,性,セイ,セイ,63,
4673,"01/21/2015 11:08:59","01/21/2015 11:08:59",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4674,"01/21/2015 11:08:59","01/21/2015 11:08:59",指摘,名詞,サ変接続,*,*,*,*,指摘,シテキ,シテキ,63,
4675,"01/21/2015 11:08:59","01/21/2015 11:08:59",し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,63,
4676,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4677,"01/21/2015 11:08:59","01/21/2015 11:08:59",「,記号,括弧開,*,*,*,*,「,「,「,63,
4678,"01/21/2015 11:08:59","01/21/2015 11:08:59",こんな,連体詞,*,*,*,*,*,こんな,コンナ,コンナ,63,
4679,"01/21/2015 11:08:59","01/21/2015 11:08:59",苦しみ,名詞,一般,*,*,*,*,苦しみ,クルシミ,クルシミ,63,
4680,"01/21/2015 11:08:59","01/21/2015 11:08:59",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4681,"01/21/2015 11:08:59","01/21/2015 11:08:59",私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,63,
4682,"01/21/2015 11:08:59","01/21/2015 11:08:59",で,助詞,格助詞,一般,*,*,*,で,デ,デ,63,
4683,"01/21/2015 11:08:59","01/21/2015 11:08:59",終わり,動詞,自立,*,*,五段・ラ行,連用形,終わる,オワリ,オワリ,63,
4684,"01/21/2015 11:08:59","01/21/2015 11:08:59",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4685,"01/21/2015 11:08:59","01/21/2015 11:08:59",し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,63,
4686,"01/21/2015 11:08:59","01/21/2015 11:08:59",たい,助動詞,*,*,*,特殊・タイ,基本形,たい,タイ,タイ,63,
4687,"01/21/2015 11:08:59","01/21/2015 11:08:59",」,記号,括弧閉,*,*,*,*,」,」,」,63,
4688,"01/21/2015 11:08:59","01/21/2015 11:08:59",と,助詞,格助詞,引用,*,*,*,と,ト,ト,63,
4689,"01/21/2015 11:08:59","01/21/2015 11:08:59",制度,名詞,一般,*,*,*,*,制度,セイド,セイド,63,
4690,"01/21/2015 11:08:59","01/21/2015 11:08:59",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4691,"01/21/2015 11:08:59","01/21/2015 11:08:59",違憲,名詞,一般,*,*,*,*,違憲,イケン,イケン,63,
4692,"01/21/2015 11:08:59","01/21/2015 11:08:59",性,名詞,接尾,一般,*,*,*,性,セイ,セイ,63,
4693,"01/21/2015 11:08:59","01/21/2015 11:08:59",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4694,"01/21/2015 11:08:59","01/21/2015 11:08:59",訴え,動詞,自立,*,*,一段,連用形,訴える,ウッタエ,ウッタエ,63,
4695,"01/21/2015 11:08:59","01/21/2015 11:08:59",て,助詞,接続助詞,*,*,*,*,て,テ,テ,63,
4696,"01/21/2015 11:08:59","01/21/2015 11:08:59",い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,63,
4697,"01/21/2015 11:08:59","01/21/2015 11:08:59",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4698,"01/21/2015 11:08:59","01/21/2015 11:08:59",。,記号,句点,*,*,*,*,。,。,。,63,
4699,"01/21/2015 11:08:59","01/21/2015 11:08:59","
",記号,一般,*,*,*,*,*,*,*,63,
4700,"01/21/2015 11:08:59","01/21/2015 11:08:59","
",記号,一般,*,*,*,*,*,*,*,63,
4701,"01/21/2015 11:08:59","01/21/2015 11:08:59",　,記号,空白,*,*,*,*,　,　,　,63,
4702,"01/21/2015 11:08:59","01/21/2015 11:08:59",判決,名詞,サ変接続,*,*,*,*,判決,ハンケツ,ハンケツ,63,
4703,"01/21/2015 11:08:59","01/21/2015 11:08:59",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4704,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4705,"01/21/2015 11:08:59","01/21/2015 11:08:59",症状,名詞,一般,*,*,*,*,症状,ショウジョウ,ショージョー,63,
4706,"01/21/2015 11:08:59","01/21/2015 11:08:59",と,助詞,並立助詞,*,*,*,*,と,ト,ト,63,
4707,"01/21/2015 11:08:59","01/21/2015 11:08:59",裁判,名詞,一般,*,*,*,*,裁判,サイバン,サイバン,63,
4708,"01/21/2015 11:08:59","01/21/2015 11:08:59",員,名詞,接尾,一般,*,*,*,員,イン,イン,63,
4709,"01/21/2015 11:08:59","01/21/2015 11:08:59",経験,名詞,サ変接続,*,*,*,*,経験,ケイケン,ケイケン,63,
4710,"01/21/2015 11:08:59","01/21/2015 11:08:59",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4711,"01/21/2015 11:08:59","01/21/2015 11:08:59",因果,名詞,一般,*,*,*,*,因果,インガ,インガ,63,
4712,"01/21/2015 11:08:59","01/21/2015 11:08:59",関係,名詞,サ変接続,*,*,*,*,関係,カンケイ,カンケイ,63,
4713,"01/21/2015 11:08:59","01/21/2015 11:08:59",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4714,"01/21/2015 11:08:59","01/21/2015 11:08:59",認め,動詞,自立,*,*,一段,連用形,認める,ミトメ,ミトメ,63,
4715,"01/21/2015 11:08:59","01/21/2015 11:08:59",つつ,助詞,接続助詞,*,*,*,*,つつ,ツツ,ツツ,63,
4716,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4717,"01/21/2015 11:08:59","01/21/2015 11:08:59",「,記号,括弧開,*,*,*,*,「,「,「,63,
4718,"01/21/2015 11:08:59","01/21/2015 11:08:59",身体,名詞,一般,*,*,*,*,身体,シンタイ,シンタイ,63,
4719,"01/21/2015 11:08:59","01/21/2015 11:08:59",上,名詞,接尾,副詞可能,*,*,*,上,ジョウ,ジョー,63,
4720,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4721,"01/21/2015 11:08:59","01/21/2015 11:08:59",精神,名詞,一般,*,*,*,*,精神,セイシン,セイシン,63,
4722,"01/21/2015 11:08:59","01/21/2015 11:08:59",上,名詞,接尾,副詞可能,*,*,*,上,ジョウ,ジョー,63,
4723,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4724,"01/21/2015 11:08:59","01/21/2015 11:08:59",経済,名詞,一般,*,*,*,*,経済,ケイザイ,ケイザイ,63,
4725,"01/21/2015 11:08:59","01/21/2015 11:08:59",上,名詞,接尾,副詞可能,*,*,*,上,ジョウ,ジョー,63,
4726,"01/21/2015 11:08:59","01/21/2015 11:08:59",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4727,"01/21/2015 11:08:59","01/21/2015 11:08:59",重大,名詞,形容動詞語幹,*,*,*,*,重大,ジュウダイ,ジューダイ,63,
4728,"01/21/2015 11:08:59","01/21/2015 11:08:59",な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,63,
4729,"01/21/2015 11:08:59","01/21/2015 11:08:59",不利益,名詞,一般,*,*,*,*,不利益,フリエキ,フリエキ,63,
4730,"01/21/2015 11:08:59","01/21/2015 11:08:59",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,63,
4731,"01/21/2015 11:08:59","01/21/2015 11:08:59",生じる,動詞,自立,*,*,一段,基本形,生じる,ショウジル,ショージル,63,
4732,"01/21/2015 11:08:59","01/21/2015 11:08:59",」,記号,括弧閉,*,*,*,*,」,」,」,63,
4733,"01/21/2015 11:08:59","01/21/2015 11:08:59",場合,名詞,副詞可能,*,*,*,*,場合,バアイ,バアイ,63,
4734,"01/21/2015 11:08:59","01/21/2015 11:08:59",など,助詞,副助詞,*,*,*,*,など,ナド,ナド,63,
4735,"01/21/2015 11:08:59","01/21/2015 11:08:59",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4736,"01/21/2015 11:08:59","01/21/2015 11:08:59",辞退,名詞,サ変接続,*,*,*,*,辞退,ジタイ,ジタイ,63,
4737,"01/21/2015 11:08:59","01/21/2015 11:08:59",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4738,"01/21/2015 11:08:59","01/21/2015 11:08:59",認める,動詞,自立,*,*,一段,基本形,認める,ミトメル,ミトメル,63,
4739,"01/21/2015 11:08:59","01/21/2015 11:08:59",規定,名詞,サ変接続,*,*,*,*,規定,キテイ,キテイ,63,
4740,"01/21/2015 11:08:59","01/21/2015 11:08:59",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,63,
4741,"01/21/2015 11:08:59","01/21/2015 11:08:59",ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,63,
4742,"01/21/2015 11:08:59","01/21/2015 11:08:59",こと,名詞,非自立,一般,*,*,*,こと,コト,コト,63,
4743,"01/21/2015 11:08:59","01/21/2015 11:08:59",や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,63,
4744,"01/21/2015 11:08:59","01/21/2015 11:08:59",、,記号,読点,*,*,*,*,、,、,、,63,
4745,"01/21/2015 11:08:59","01/21/2015 11:08:59",国家,名詞,一般,*,*,*,*,国家,コッカ,コッカ,63,
4746,"01/21/2015 11:08:59","01/21/2015 11:08:59",公務員,名詞,一般,*,*,*,*,公務員,コウムイン,コームイン,63,
4747,"01/21/2015 11:08:59","01/21/2015 11:08:59",災害,名詞,一般,*,*,*,*,災害,サイガイ,サイガイ,63,
4748,"01/21/2015 11:08:59","01/21/2015 11:08:59",補償,名詞,サ変接続,*,*,*,*,補償,ホショウ,ホショー,63,
4749,"01/21/2015 11:09:00","01/21/2015 11:09:00",法,名詞,接尾,一般,*,*,*,法,ホウ,ホー,63,
4750,"01/21/2015 11:09:00","01/21/2015 11:09:00",で,助詞,格助詞,一般,*,*,*,で,デ,デ,63,
4751,"01/21/2015 11:09:00","01/21/2015 11:09:00",救済,名詞,サ変接続,*,*,*,*,救済,キュウサイ,キューサイ,63,
4752,"01/21/2015 11:09:00","01/21/2015 11:09:00",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4753,"01/21/2015 11:09:00","01/21/2015 11:09:00",受け,動詞,自立,*,*,一段,未然形,受ける,ウケ,ウケ,63,
4754,"01/21/2015 11:09:00","01/21/2015 11:09:00",られる,動詞,接尾,*,*,一段,基本形,られる,ラレル,ラレル,63,
4755,"01/21/2015 11:09:00","01/21/2015 11:09:00",こと,名詞,非自立,一般,*,*,*,こと,コト,コト,63,
4756,"01/21/2015 11:09:00","01/21/2015 11:09:00",など,助詞,副助詞,*,*,*,*,など,ナド,ナド,63,
4757,"01/21/2015 11:09:00","01/21/2015 11:09:00",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4758,"01/21/2015 11:09:00","01/21/2015 11:09:00",挙げ,動詞,自立,*,*,一段,連用形,挙げる,アゲ,アゲ,63,
4759,"01/21/2015 11:09:00","01/21/2015 11:09:00",、,記号,読点,*,*,*,*,、,、,、,63,
4760,"01/21/2015 11:09:00","01/21/2015 11:09:00",「,記号,括弧開,*,*,*,*,「,「,「,63,
4761,"01/21/2015 11:09:00","01/21/2015 11:09:00",国民,名詞,一般,*,*,*,*,国民,コクミン,コクミン,63,
4762,"01/21/2015 11:09:00","01/21/2015 11:09:00",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4763,"01/21/2015 11:09:00","01/21/2015 11:09:00",負担,名詞,サ変接続,*,*,*,*,負担,フタン,フタン,63,
4764,"01/21/2015 11:09:00","01/21/2015 11:09:00",が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,63,
4765,"01/21/2015 11:09:00","01/21/2015 11:09:00",合理,名詞,一般,*,*,*,*,合理,ゴウリ,ゴーリ,63,
4766,"01/21/2015 11:09:00","01/21/2015 11:09:00",的,名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,63,
4767,"01/21/2015 11:09:00","01/21/2015 11:09:00",な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,63,
4768,"01/21/2015 11:09:00","01/21/2015 11:09:00",範囲,名詞,一般,*,*,*,*,範囲,ハンイ,ハンイ,63,
4769,"01/21/2015 11:09:00","01/21/2015 11:09:00",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4770,"01/21/2015 11:09:00","01/21/2015 11:09:00",超え,動詞,自立,*,*,一段,連用形,超える,コエ,コエ,63,
4771,"01/21/2015 11:09:00","01/21/2015 11:09:00",て,助詞,接続助詞,*,*,*,*,て,テ,テ,63,
4772,"01/21/2015 11:09:00","01/21/2015 11:09:00",いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,63,
4773,"01/21/2015 11:09:00","01/21/2015 11:09:00",と,助詞,格助詞,引用,*,*,*,と,ト,ト,63,
4774,"01/21/2015 11:09:00","01/21/2015 11:09:00",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4775,"01/21/2015 11:09:00","01/21/2015 11:09:00",いえ,動詞,自立,*,*,一段,未然形,いえる,イエ,イエ,63,
4776,"01/21/2015 11:09:00","01/21/2015 11:09:00",ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,63,
4777,"01/21/2015 11:09:00","01/21/2015 11:09:00",」,記号,括弧閉,*,*,*,*,」,」,」,63,
4778,"01/21/2015 11:09:00","01/21/2015 11:09:00",と,助詞,格助詞,引用,*,*,*,と,ト,ト,63,
4779,"01/21/2015 11:09:00","01/21/2015 11:09:00",結論,名詞,サ変接続,*,*,*,*,結論,ケツロン,ケツロン,63,
4780,"01/21/2015 11:09:00","01/21/2015 11:09:00",付け,名詞,接尾,一般,*,*,*,付け,ヅケ,ズケ,63,
4781,"01/21/2015 11:09:00","01/21/2015 11:09:00",、,記号,読点,*,*,*,*,、,、,、,63,
4782,"01/21/2015 11:09:00","01/21/2015 11:09:00",苦役,名詞,一般,*,*,*,*,苦役,クエキ,クエキ,63,
4783,"01/21/2015 11:09:00","01/21/2015 11:09:00",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4784,"01/21/2015 11:09:00","01/21/2015 11:09:00",禁止,名詞,サ変接続,*,*,*,*,禁止,キンシ,キンシ,63,
4785,"01/21/2015 11:09:00","01/21/2015 11:09:00",する,動詞,自立,*,*,サ変・スル,基本形,する,スル,スル,63,
4786,"01/21/2015 11:09:00","01/21/2015 11:09:00",憲法,名詞,一般,*,*,*,*,憲法,ケンポウ,ケンポー,63,
4787,"01/21/2015 11:09:00","01/21/2015 11:09:00",１,名詞,数,*,*,*,*,１,イチ,イチ,63,
4788,"01/21/2015 11:09:00","01/21/2015 11:09:00",８,名詞,数,*,*,*,*,８,ハチ,ハチ,63,
4789,"01/21/2015 11:09:00","01/21/2015 11:09:00",条,名詞,接尾,助数詞,*,*,*,条,ジョウ,ジョー,63,
4790,"01/21/2015 11:09:00","01/21/2015 11:09:00",に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,63,
4791,"01/21/2015 11:09:00","01/21/2015 11:09:00",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4792,"01/21/2015 11:09:00","01/21/2015 11:09:00",違反,名詞,サ変接続,*,*,*,*,違反,イハン,イハン,63,
4793,"01/21/2015 11:09:00","01/21/2015 11:09:00",し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,63,
4794,"01/21/2015 11:09:00","01/21/2015 11:09:00",ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,63,
4795,"01/21/2015 11:09:00","01/21/2015 11:09:00",と,助詞,格助詞,引用,*,*,*,と,ト,ト,63,
4796,"01/21/2015 11:09:00","01/21/2015 11:09:00",し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,63,
4797,"01/21/2015 11:09:00","01/21/2015 11:09:00",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4798,"01/21/2015 11:09:00","01/21/2015 11:09:00","
",記号,一般,*,*,*,*,*,*,*,63,
4799,"01/21/2015 11:09:00","01/21/2015 11:09:00","
",記号,一般,*,*,*,*,*,*,*,63,
4800,"01/21/2015 11:09:00","01/21/2015 11:09:00",　,記号,空白,*,*,*,*,　,　,　,63,
4801,"01/21/2015 11:09:00","01/21/2015 11:09:00",また,接続詞,*,*,*,*,*,また,マタ,マタ,63,
4802,"01/21/2015 11:09:00","01/21/2015 11:09:00",、,記号,読点,*,*,*,*,、,、,、,63,
4803,"01/21/2015 11:09:00","01/21/2015 11:09:00",▽,記号,一般,*,*,*,*,▽,▽,▽,63,
4804,"01/21/2015 11:09:00","01/21/2015 11:09:00",裁判,名詞,一般,*,*,*,*,裁判,サイバン,サイバン,63,
4805,"01/21/2015 11:09:00","01/21/2015 11:09:00",員,名詞,接尾,一般,*,*,*,員,イン,イン,63,
4806,"01/21/2015 11:09:00","01/21/2015 11:09:00",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4807,"01/21/2015 11:09:00","01/21/2015 11:09:00",職業,名詞,一般,*,*,*,*,職業,ショクギョウ,ショクギョー,63,
4808,"01/21/2015 11:09:00","01/21/2015 11:09:00",と,助詞,格助詞,一般,*,*,*,と,ト,ト,63,
4809,"01/21/2015 11:09:00","01/21/2015 11:09:00",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4810,"01/21/2015 11:09:00","01/21/2015 11:09:00",いえ,動詞,自立,*,*,一段,未然形,いえる,イエ,イエ,63,
4811,"01/21/2015 11:09:00","01/21/2015 11:09:00",ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,63,
4812,"01/21/2015 11:09:00","01/21/2015 11:09:00",▽,記号,一般,*,*,*,*,▽,▽,▽,63,
4813,"01/21/2015 11:09:00","01/21/2015 11:09:00",裁判,名詞,一般,*,*,*,*,裁判,サイバン,サイバン,63,
4814,"01/21/2015 11:09:00","01/21/2015 11:09:00",員,名詞,接尾,一般,*,*,*,員,イン,イン,63,
4815,"01/21/2015 11:09:00","01/21/2015 11:09:00",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4816,"01/21/2015 11:09:00","01/21/2015 11:09:00",義務,名詞,一般,*,*,*,*,義務,ギム,ギム,63,
4817,"01/21/2015 11:09:00","01/21/2015 11:09:00",は,助詞,係助詞,*,*,*,*,は,ハ,ワ,63,
4818,"01/21/2015 11:09:00","01/21/2015 11:09:00",公共,名詞,一般,*,*,*,*,公共,コウキョウ,コーキョー,63,
4819,"01/21/2015 11:09:00","01/21/2015 11:09:00",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4820,"01/21/2015 11:09:00","01/21/2015 11:09:00",福祉,名詞,一般,*,*,*,*,福祉,フクシ,フクシ,63,
4821,"01/21/2015 11:09:00","01/21/2015 11:09:00",による,助詞,格助詞,連語,*,*,*,による,ニヨル,ニヨル,63,
4822,"01/21/2015 11:09:00","01/21/2015 11:09:00",やむを得ない,形容詞,自立,*,*,形容詞・アウオ段,基本形,やむを得ない,ヤムヲエナイ,ヤムヲエナイ,63,
4823,"01/21/2015 11:09:00","01/21/2015 11:09:00",制約,名詞,サ変接続,*,*,*,*,制約,セイヤク,セイヤク,63,
4824,"01/21/2015 11:09:00","01/21/2015 11:09:00",−−,記号,一般,*,*,*,*,−−,−−,−−,63,
4825,"01/21/2015 11:09:01","01/21/2015 11:09:01",として,助詞,格助詞,連語,*,*,*,として,トシテ,トシテ,63,
4826,"01/21/2015 11:09:01","01/21/2015 11:09:01",、,記号,読点,*,*,*,*,、,、,、,63,
4827,"01/21/2015 11:09:01","01/21/2015 11:09:01",職業,名詞,一般,*,*,*,*,職業,ショクギョウ,ショクギョー,63,
4828,"01/21/2015 11:09:01","01/21/2015 11:09:01",選択,名詞,サ変接続,*,*,*,*,選択,センタク,センタク,63,
4829,"01/21/2015 11:09:01","01/21/2015 11:09:01",の,助詞,連体化,*,*,*,*,の,ノ,ノ,63,
4830,"01/21/2015 11:09:01","01/21/2015 11:09:01",自由,名詞,形容動詞語幹,*,*,*,*,自由,ジユウ,ジユー,63,
4831,"01/21/2015 11:09:01","01/21/2015 11:09:01",を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,63,
4832,"01/21/2015 11:09:01","01/21/2015 11:09:01",認め,動詞,自立,*,*,一段,連用形,認める,ミトメ,ミトメ,63,
4833,"01/21/2015 11:09:01","01/21/2015 11:09:01",た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,63,
4834,"01/21/2015 11:09:01","01/21/2015 11:09:01",憲法,名詞,一般,*,*,*,*,憲法,ケンポウ,ケンポー,63,
4835,"01/21/2015 11:09:01","01/21/2015 11:09:01",２,名詞,数,*,*,*,*,２,ニ,ニ,63,
4836,"01/21/2015 11:09:01","01/21/2015 11:09:01",２,名詞,数,*,*,*,*,２,ニ,ニ,63,
4837,"01/21/2015 11:09:01","01/21/2015 11:09:01",条,名詞,接尾,助数詞,*,*,*,条,ジョウ,ジョー,63,
4838,"01/21/2015 11:09:01","01/21/2015 11:09:01",や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,63,
4839,"01/21/2015 11:09:01","01/21/2015 11:09:01",個人,名詞,一般,*,*,*,*,個人,コジン,コジン,63,
